NW_022145614.1,25166283,25166349
NW_022145614.1,25165230,25165279
NW_022145614.1,25172523,25172579
NW_022145614.1,25171641,25171724
NW_022145614.1,25164403,25164493
NW_022145614.1,25196032,25196100
NW_022145614.1,25178167,25178265
NW_022145614.1,25177749,25177826
NW_022145614.1,25188514,25188568
NW_022145614.1,25194100,25194155
NW_022145614.1,25201867,25201930
NW_022145614.1,25204651,25204710
NW_022145614.1,25181945,25181998
NW_022145614.1,25171641,25171724
NW_022145614.1,25197256,25197344
NW_022145614.1,25177488,25177581
NW_022145614.1,25177585,25177698
NW_022145614.1,25200621,25200687
NW_022145614.1,25191725,25191773
NW_022145614.1,25182069,25182124
NW_022145614.1,25176698,25176773
NW_022145614.1,25170360,25170429
NW_022145614.1,25197358,25197430
NW_022145614.1,25204941,25205004
NW_022145614.1,25193527,25193575
NW_022145614.1,25193956,25194058
NW_022145614.1,25193850,25193931
NW_022145614.1,25172523,25172579
NW_022145614.1,25193585,25193644
NW_022145614.1,25204593,25204647
NW_022145614.1,25180597,25180671
NW_022145614.1,25230642,25230708
NW_022145614.1,25221699,25221747
NW_022145614.1,25230963,25231038
NW_022145614.1,25220530,25220589
NW_022145607.1,4018327,4018378
NW_022145607.1,4027863,4027917
NW_022145613.1,29225775,29225842
NW_022145613.1,1031219,1031280
NW_022145580.1,748303,748339
NW_022145613.1,38285130,38285195
NW_022145610.1,10896801,10896872
NW_022145611.1,11673761,11673825
NW_022145612.1,42207363,42207422
NW_022145565.1,491472,491527
NW_022145612.1,13445785,13445843
NW_022145612.1,13451334,13451387
NW_022145606.1,47571,47621
NW_022145610.1,19376611,19376672
NW_022145611.1,18767254,18767316
NW_022145600.1,33376056,33376098
NW_022145600.1,6101262,6101365
NW_022145600.1,6141253,6141312
NW_022145600.1,6144285,6144360
NW_022145600.1,6406331,6406399
NW_022145613.1,20373896,20373963
NW_022145594.1,42024693,42024769
NW_022145594.1,42015612,42015667
NW_022145594.1,42041358,42041407
NW_022145594.1,42044686,42044762
NW_022145594.1,42024693,42024761
NW_022145594.1,42030074,42030125
NW_022145594.1,42050946,42050995
NW_022145594.1,42019415,42019492
NW_022145594.1,42019518,42019567
NW_022145612.1,28377988,28378049
NW_022145612.1,27974224,27974279
NW_022145606.1,43129356,43129422
NW_022145600.1,2314815,2314882
NW_022145611.1,39197500,39197559
NW_022145607.1,22191766,22191820
NW_022145613.1,38095009,38095045
NW_022145615.1,1192561,1192622
NW_022145609.1,18996439,18996495
NW_022145612.1,9421699,9421759
NW_022145594.1,49407338,49407409
NW_022145603.1,8556311,8556476
NW_022145596.1,19415066,19415127
NW_022145602.1,15332799,15332865
NW_022145600.1,32950496,32950579
NW_022145596.1,1922905,1922985
NW_022145615.1,454514,454587
NW_022145615.1,6087336,6087391
NW_022145605.1,36532856,36532920
NW_022145615.1,22354642,22354721
NW_022145610.1,13820467,13820538
NW_022145605.1,39292251,39292318
NW_022145614.1,6841901,6841957
NW_022145612.1,17917588,17917654
NW_022145601.1,13162536,13162602
NW_022145601.1,13659205,13659271
NW_022145602.1,17707616,17707672
NW_022145610.1,32756046,32756121
NW_022145601.1,15949093,15949166
NW_022145603.1,13067383,13067432
NW_022145597.1,32469112,32469168
NW_022145596.1,2571417,2571484
NW_022145614.1,11190365,11190422
NW_022145615.1,7669754,7669805
NW_022145612.1,55133273,55133321
NW_022145612.1,55133355,55133468
NW_022145612.1,55133588,55133640
NW_022145604.1,12403418,12403468
NW_022145596.1,13040492,13040549
NW_022145596.1,13038096,13038146
NW_022145596.1,13040436,13040488
NW_022145596.1,13040244,13040314
NW_022145600.1,3619375,3619427
NW_022145554.1,905057,905109
NW_022145600.1,3619375,3619427
NW_022145554.1,905057,905109
NW_022145610.1,21591583,21591644
NW_022145610.1,21598168,21598285
NW_022145610.1,21603294,21603345
NW_022145610.1,21609888,21609951
NW_022145610.1,21603174,21603259
NW_022145610.1,21598336,21598433
NW_022145610.1,21609972,21610108
